"order_date","product_name","category","region","quantity","sales","profit","cost","unit_price","margem_percentual"
"2024-10-01","Camera","Electronics","North","3",1074.0,240.44,833.56,358.0,22.39
"2023-06-17","Tablet","Electronics","West","4",4572.0,1199.49,3372.51,1143.0,26.24
"2023-11-20","Laptop","Electronics","South","7",8141.0,651.16,7489.84,1163.0,8.0
"2023-11-24","Printer","Office","West","4",604.0,180.93,423.07,151.0,29.96
"2024-05-04","Mouse","Accessories","South","2",906.0,59.06,846.94,453.0,6.52
"2023-04-22","Headphones","Accessories","South","7",1582.0,278.14,1303.86,226.0,17.58
"2024-01-31","Mouse","Accessories","West","6",3306.0,216.91,3089.09,551.0,6.56
"2023-12-24","Headphones","Accessories","West","1",847.0,237.41,609.59,847.0,28.03
"2022-11-09","Printer","Office","East","6",3222.0,846.27,2375.73,537.0,26.27
"2024-11-03","Keyboard","Accessories","East","3",189.0,33.94,155.06,63.0,17.96
"2023-08-12","Laptop","Electronics","South","4",1224.0,348.91,875.09,306.0,28.51
"2023-02-08","Camera","Electronics","South","7",5621.0,1390.73,4230.27,803.0,24.74
"2024-01-16","Tablet","Electronics","West","6",966.0,246.21,719.79,161.0,25.49
"2023-08-02","Tablet","Electronics","West","9",1728.0,179.64,1548.36,192.0,10.4
"2024-01-13","Mouse","Accessories","West","9",6138.0,1478.57,4659.43,682.0,24.09
"2024-11-20","Monitor","Accessories","South","4",964.0,184.03,779.97,241.0,19.09
"2023-10-13","Smartphone","Electronics","South","7",4697.0,976.26,3720.74,671.0,20.78
"2022-05-09","Smartphone","Electronics","West","2",1232.0,155.52,1076.48,616.0,12.62
"2022-12-21","Monitor","Accessories","West","7",6384.0,734.79,5649.21,912.0,11.51
"2024-11-22","Mouse","Accessories","West","4",780.0,162.72,617.28,195.0,20.86
"2023-01-27","Printer","Office","West","4",1256.0,362.22,893.78,314.0,28.84
"2022-05-08","Mouse","Accessories","South","1",1162.0,220.93,941.07,1162.0,19.01
"2023-02-10","Mouse","Accessories","South","8",7520.0,995.03,6524.97,940.0,13.23
"2024-03-26","Headphones","Accessories","South","7",2387.0,463.92,1923.08,341.0,19.44
"2023-10-20","Keyboard","Accessories","East","8",2256.0,316.77,1939.23,282.0,14.04
"2024-06-06","Monitor","Accessories","North","8",7792.0,913.12,6878.88,974.0,11.72
"2023-05-24","Laptop","Electronics","East","8",3944.0,296.35,3647.65,493.0,7.51
"2023-12-17","Smartphone","Electronics","South","2",822.0,183.45,638.55,411.0,22.32
"2024-06-20","Headphones","Accessories","North","3",1962.0,469.94,1492.06,654.0,23.95
"2022-12-21","Printer","Office","North","4",1016.0,269.88,746.12,254.0,26.56
"2023-06-20","Tablet","Electronics","North","2",1980.0,125.99,1854.01,990.0,6.36
"2024-12-08","Headphones","Accessories","West","4",3996.0,965.26,3030.74,999.0,24.16
"2022-07-18","Smartwatch","Electronics","North","1",663.0,183.82,479.18,663.0,27.73
"2023-10-05","Laptop","Electronics","South","1",575.0,104.31,470.69,575.0,18.14
"2023-09-04","Tablet","Electronics","South","1",187.0,33.76,153.24,187.0,18.05
"2023-08-01","Tablet","Electronics","East","7",6216.0,378.24,5837.76,888.0,6.08
"2022-03-05","Camera","Electronics","South","1",189.0,19.02,169.98,189.0,10.06
"2022-08-13","Tablet","Electronics","South","2",358.0,41.46,316.54,179.0,11.58
"2022-04-17","Keyboard","Accessories","North","6",6192.0,316.23,5875.77,1032.0,5.11
"2023-05-25","Tablet","Electronics","East","7",4382.0,592.46,3789.54,626.0,13.52
"2024-10-20","Keyboard","Accessories","East","2",1122.0,100.78,1021.22,561.0,8.98
"2022-06-21","Laptop","Electronics","North","8",8192.0,2081.72,6110.28,1024.0,25.41
"2022-08-22","Laptop","Electronics","South","6",2658.0,200.79,2457.21,443.0,7.55
"2023-03-17","Tablet","Electronics","West","6",606.0,127.68,478.32,101.0,21.07
"2024-11-02","Monitor","Accessories","South","8",448.0,45.43,402.57,56.0,10.14
"2023-01-17","Printer","Office","North","3",1674.0,435.95,1238.05,558.0,26.04
"2022-02-13","Tablet","Electronics","South","6",1944.0,366.18,1577.82,324.0,18.84
"2022-02-07","Monitor","Accessories","South","6",1716.0,302.09,1413.91,286.0,17.6
"2022-05-05","Camera","Electronics","South","6",2982.0,445.01,2536.99,497.0,14.92
"2022-08-14","Laptop","Electronics","North","9",7497.0,2241.59,5255.41,833.0,29.9
"2024-01-26","Headphones","Accessories","South","3",1026.0,142.71,883.29,342.0,13.91
"2024-12-11","Laptop","Electronics","South","7",7392.0,2063.23,5328.77,1056.0,27.91
"2024-06-23","Printer","Office","North","4",2604.0,271.22,2332.78,651.0,10.42
"2023-11-23","Smartwatch","Electronics","North","6",1746.0,289.2,1456.8,291.0,16.56
"2024-02-23","Headphones","Accessories","West","6",5682.0,1365.87,4316.13,947.0,24.04
"2024-06-24","Mouse","Accessories","North","8",8664.0,2131.16,6532.84,1083.0,24.6
"2023-07-08","Tablet","Electronics","West","3",1887.0,363.42,1523.58,629.0,19.26
"2024-10-29","Smartphone","Electronics","East","7",6013.0,1544.51,4468.49,859.0,25.69
"2024-01-05","Smartwatch","Electronics","North","2",1578.0,463.58,1114.42,789.0,29.38
"2022-08-19","Camera","Electronics","South","3",285.0,38.37,246.63,95.0,13.46
"2023-01-27","Laptop","Electronics","West","6",5448.0,963.82,4484.18,908.0,17.69
"2024-08-09","Printer","Office","East","2",1710.0,468.76,1241.24,855.0,27.41
"2022-11-03","Keyboard","Accessories","West","9",2817.0,432.67,2384.33,313.0,15.36
"2022-04-09","Smartphone","Electronics","East","9",9117.0,1780.52,7336.48,1013.0,19.53
"2023-08-09","Smartwatch","Electronics","South","2",274.0,42.37,231.63,137.0,15.46
"2023-09-25","Keyboard","Accessories","South","6",6408.0,885.71,5522.29,1068.0,13.82
"2022-05-16","Keyboard","Accessories","West","5",5755.0,1441.84,4313.16,1151.0,25.05
"2024-12-10","Tablet","Electronics","West","3",2262.0,245.66,2016.34,754.0,10.86
"2024-05-30","Headphones","Accessories","East","7",1785.0,233.77,1551.23,255.0,13.1
"2023-06-06","Printer","Office","North","8",5128.0,657.87,4470.13,641.0,12.83
"2024-01-04","Camera","Electronics","South","8",5176.0,1400.82,3775.18,647.0,27.06
"2023-09-16","Keyboard","Accessories","North","5",1510.0,331.76,1178.24,302.0,21.97
"2023-03-17","Keyboard","Accessories","North","1",947.0,77.21,869.79,947.0,8.15
"2023-12-31","Smartphone","Electronics","North","9",5427.0,731.33,4695.67,603.0,13.48
"2022-04-09","Smartwatch","Electronics","South","4",4560.0,507.87,4052.13,1140.0,11.14
"2023-05-03","Tablet","Electronics","South","6",2100.0,268.4,1831.6,350.0,12.78
"2024-05-10","Laptop","Electronics","North","1",1054.0,288.15,765.85,1054.0,27.34
"2022-08-18","Smartwatch","Electronics","West","6",7026.0,1814.21,5211.79,1171.0,25.82
"2022-07-14","Camera","Electronics","North","9",513.0,151.87,361.13,57.0,29.6
"2024-04-29","Headphones","Accessories","South","2",2244.0,353.83,1890.17,1122.0,15.77
"2024-02-22","Smartphone","Electronics","North","5",1785.0,134.95,1650.05,357.0,7.56
"2023-06-24","Keyboard","Accessories","South","5",725.0,77.91,647.09,145.0,10.75
"2024-11-13","Smartphone","Electronics","North","4",2516.0,689.29,1826.71,629.0,27.4
"2023-05-29","Monitor","Accessories","East","8",6256.0,1152.99,5103.01,782.0,18.43
"2023-06-11","Camera","Electronics","North","2",452.0,74.34,377.66,226.0,16.45
"2022-03-05","Laptop","Electronics","South","7",5285.0,1338.58,3946.42,755.0,25.33
"2023-03-19","Smartphone","Electronics","North","6",4872.0,786.79,4085.21,812.0,16.15
"2023-08-22","Keyboard","Accessories","East","5",2495.0,164.56,2330.44,499.0,6.6
"2022-02-19","Monitor","Accessories","West","1",442.0,82.73,359.27,442.0,18.72
"2024-09-17","Printer","Office","East","9",8595.0,1312.19,7282.81,955.0,15.27
"2022-04-08","Keyboard","Accessories","East","4",3528.0,411.5,3116.5,882.0,11.66
"2024-06-10","Laptop","Electronics","North","7",7777.0,746.84,7030.16,1111.0,9.6
"2022-11-05","Smartwatch","Electronics","South","4",2008.0,451.68,1556.32,502.0,22.49
"2022-05-03","Mouse","Accessories","North","2",596.0,41.37,554.63,298.0,6.94
"2024-12-25","Smartwatch","Electronics","East","9",4950.0,1402.67,3547.33,550.0,28.34
"2024-06-16","Keyboard","Accessories","South","2",630.0,86.07,543.93,315.0,13.66
"2024-07-05","Camera","Electronics","North","6",6144.0,754.18,5389.82,1024.0,12.28
"2023-12-03","Monitor","Accessories","North","1",140.0,24.21,115.79,140.0,17.29
"2024-01-30","Headphones","Accessories","East","2",2014.0,215.06,1798.94,1007.0,10.68
"2024-08-06","Mouse","Accessories","West","2",384.0,99.02,284.98,192.0,25.79
"2022-01-18","Printer","Office","East","7",3780.0,351.51,3428.49,540.0,9.3
"2023-02-28","Monitor","Accessories","West","7",5047.0,915.75,4131.25,721.0,18.14
"2022-08-27","Headphones","Accessories","South","3",2658.0,175.89,2482.11,886.0,6.62
"2023-10-14","Mouse","Accessories","West","8",528.0,53.91,474.09,66.0,10.21
"2022-06-23","Keyboard","Accessories","East","9",6507.0,1045.14,5461.86,723.0,16.06
"2023-06-02","Camera","Electronics","South","7",5887.0,1035.5,4851.5,841.0,17.59
"2023-08-13","Headphones","Accessories","East","8",8224.0,1679.16,6544.84,1028.0,20.42
"2022-03-12","Laptop","Electronics","South","3",723.0,115.25,607.75,241.0,15.94
"2023-06-03","Mouse","Accessories","North","2",2272.0,504.72,1767.28,1136.0,22.21
"2022-07-03","Keyboard","Accessories","East","9",8640.0,1963.34,6676.66,960.0,22.72
"2023-09-14","Camera","Electronics","North","8",2984.0,631.81,2352.19,373.0,21.17
"2022-04-28","Smartphone","Electronics","East","2",606.0,150.95,455.05,303.0,24.91
"2022-04-08","Monitor","Accessories","West","2",170.0,48.69,121.31,85.0,28.64
"2022-03-21","Headphones","Accessories","East","9",5283.0,1550.3,3732.7,587.0,29.35
"2023-02-27","Smartwatch","Electronics","West","6",1350.0,356.88,993.12,225.0,26.44
"2022-11-28","Headphones","Accessories","South","4",2500.0,467.34,2032.66,625.0,18.69
"2022-02-11","Camera","Electronics","North","4",4648.0,689.85,3958.15,1162.0,14.84
"2023-05-21","Printer","Office","North","5",650.0,93.41,556.59,130.0,14.37
"2022-09-14","Monitor","Accessories","North","2",1538.0,97.15,1440.85,769.0,6.32
"2024-06-15","Smartwatch","Electronics","East","4",3928.0,325.32,3602.68,982.0,8.28
"2022-03-23","Headphones","Accessories","North","2",2258.0,175.86,2082.14,1129.0,7.79
"2022-06-09","Monitor","Accessories","West","9",2988.0,447.93,2540.07,332.0,14.99
"2023-04-07","Headphones","Accessories","South","8",4136.0,810.82,3325.18,517.0,19.6
"2023-10-22","Mouse","Accessories","South","7",3605.0,387.82,3217.18,515.0,10.76
"2023-08-10","Smartwatch","Electronics","West","3",1656.0,469.28,1186.72,552.0,28.34
"2022-12-24","Printer","Office","West","8",7072.0,2113.06,4958.94,884.0,29.88
"2024-09-04","Keyboard","Accessories","South","8",5368.0,542.52,4825.48,671.0,10.11
"2024-01-22","Laptop","Electronics","East","4",1356.0,374.79,981.21,339.0,27.64
"2024-06-26","Printer","Office","South","6",1326.0,338.66,987.34,221.0,25.54
"2024-10-26","Printer","Office","East","1",730.0,55.72,674.28,730.0,7.63
"2024-05-10","Headphones","Accessories","South","4",4664.0,294.05,4369.95,1166.0,6.3
"2023-12-04","Laptop","Electronics","North","8",3528.0,593.11,2934.89,441.0,16.81
"2023-03-19","Mouse","Accessories","West","3",1497.0,190.59,1306.41,499.0,12.73
"2023-04-21","Tablet","Electronics","North","3",2628.0,781.94,1846.06,876.0,29.75
"2022-11-12","Laptop","Electronics","West","4",4196.0,655.29,3540.71,1049.0,15.62
"2022-08-02","Monitor","Accessories","South","7",1204.0,317.12,886.88,172.0,26.34
"2023-08-23","Printer","Office","West","7",7119.0,1555.05,5563.95,1017.0,21.84
"2024-05-12","Tablet","Electronics","West","8",1848.0,351.02,1496.98,231.0,18.99
"2024-05-24","Tablet","Electronics","South","4",2232.0,531.12,1700.88,558.0,23.8
"2024-12-19","Mouse","Accessories","West","6",5190.0,898.86,4291.14,865.0,17.32
"2022-01-28","Smartphone","Electronics","West","3",1830.0,403.42,1426.58,610.0,22.04
"2022-01-29","Mouse","Accessories","West","1",1033.0,302.68,730.32,1033.0,29.3
"2022-11-01","Smartwatch","Electronics","South","7",2324.0,611.7,1712.3,332.0,26.32
"2023-06-04","Keyboard","Accessories","North","2",1942.0,235.42,1706.58,971.0,12.12
"2022-03-27","Printer","Office","South","7",5740.0,1615.9,4124.1,820.0,28.15
"2022-10-22","Smartwatch","Electronics","South","9",6435.0,1096.88,5338.12,715.0,17.05
"2022-03-29","Mouse","Accessories","North","2",1168.0,172.18,995.82,584.0,14.74
"2022-08-26","Tablet","Electronics","South","9",7362.0,441.36,6920.64,818.0,6.0
"2023-10-17","Smartwatch","Electronics","West","2",862.0,105.97,756.03,431.0,12.29
"2023-10-25","Mouse","Accessories","West","1",956.0,167.16,788.84,956.0,17.49
"2022-06-07","Smartphone","Electronics","West","7",4438.0,770.3,3667.7,634.0,17.36
"2023-10-10","Keyboard","Accessories","East","9",972.0,100.0,872.0,108.0,10.29
"2022-09-02","Keyboard","Accessories","West","2",1816.0,129.24,1686.76,908.0,7.12
"2023-04-25","Monitor","Accessories","East","4",596.0,105.89,490.11,149.0,17.77
"2024-03-24","Mouse","Accessories","East","9",1233.0,346.9,886.1,137.0,28.13
"2023-01-09","Headphones","Accessories","West","1",1055.0,88.61,966.39,1055.0,8.4
"2022-11-13","Tablet","Electronics","East","2",952.0,112.39,839.61,476.0,11.81
"2023-03-04","Mouse","Accessories","West","1",312.0,40.47,271.53,312.0,12.97
"2022-02-12","Tablet","Electronics","South","2",294.0,35.05,258.95,147.0,11.92
"2022-03-28","Smartwatch","Electronics","North","2",474.0,120.91,353.09,237.0,25.51
"2023-06-02","Camera","Electronics","East","2",788.0,195.15,592.85,394.0,24.77
"2022-05-15","Mouse","Accessories","North","8",2760.0,156.53,2603.47,345.0,5.67
"2023-10-14","Laptop","Electronics","North","4",908.0,219.79,688.21,227.0,24.21
"2022-10-17","Smartphone","Electronics","East","1",593.0,133.01,459.99,593.0,22.43
"2023-07-16","Headphones","Accessories","South","6",1698.0,193.42,1504.58,283.0,11.39
"2024-09-23","Printer","Office","East","1",546.0,124.1,421.9,546.0,22.73
"2022-08-11","Laptop","Electronics","West","5",4380.0,275.84,4104.16,876.0,6.3
"2023-06-11","Camera","Electronics","West","4",2472.0,594.62,1877.38,618.0,24.05
"2024-04-01","Smartphone","Electronics","East","4",1996.0,396.63,1599.37,499.0,19.87
"2024-12-25","Camera","Electronics","West","5",2525.0,699.74,1825.26,505.0,27.71
"2022-07-05","Headphones","Accessories","West","9",4041.0,517.23,3523.77,449.0,12.8
"2024-07-16","Keyboard","Accessories","South","3",858.0,246.86,611.14,286.0,28.77
"2022-12-14","Keyboard","Accessories","North","9",4221.0,1238.6,2982.4,469.0,29.34
"2023-02-16","Tablet","Electronics","East","2",858.0,73.49,784.51,429.0,8.57
"2024-12-05","Keyboard","Accessories","North","1",776.0,172.19,603.81,776.0,22.19
"2023-08-23","Laptop","Electronics","North","7",3654.0,871.81,2782.19,522.0,23.86
"2024-02-14","Headphones","Accessories","East","3",384.0,45.99,338.01,128.0,11.98
"2023-09-16","Printer","Office","West","5",535.0,43.47,491.53,107.0,8.13
"2022-11-26","Headphones","Accessories","North","9",7992.0,1979.53,6012.47,888.0,24.77
"2024-07-04","Mouse","Accessories","North","7",3892.0,350.57,3541.43,556.0,9.01
"2024-02-26","Tablet","Electronics","East","3",2637.0,468.6,2168.4,879.0,17.77
"2024-02-12","Mouse","Accessories","South","8",8664.0,2349.68,6314.32,1083.0,27.12
"2023-10-03","Smartwatch","Electronics","South","6",918.0,116.87,801.13,153.0,12.73
"2024-01-17","Monitor","Accessories","West","5",5625.0,1006.95,4618.05,1125.0,17.9
"2023-06-02","Tablet","Electronics","West","6",6030.0,511.7,5518.3,1005.0,8.49
"2022-04-22","Printer","Office","West","8",432.0,98.44,333.56,54.0,22.79
"2024-02-21","Laptop","Electronics","South","6",1884.0,190.58,1693.42,314.0,10.12
"2023-02-21","Laptop","Electronics","East","9",9225.0,2526.27,6698.73,1025.0,27.39
"2022-08-04","Printer","Office","North","2",954.0,71.0,883.0,477.0,7.44
"2023-02-07","Smartwatch","Electronics","West","8",7072.0,1983.42,5088.58,884.0,28.05
"2024-08-07","Smartphone","Electronics","North","3",342.0,89.67,252.33,114.0,26.22
"2023-02-05","Printer","Office","South","4",2440.0,410.86,2029.14,610.0,16.84
"2024-01-22","Mouse","Accessories","South","5",510.0,82.47,427.53,102.0,16.17
"2023-10-12","Smartphone","Electronics","South","1",192.0,16.47,175.53,192.0,8.58
"2023-09-26","Mouse","Accessories","East","5",3600.0,712.3,2887.7,720.0,19.79
"2024-06-01","Camera","Electronics","West","7",2597.0,766.32,1830.68,371.0,29.51
"2023-08-12","Camera","Electronics","East","4",772.0,215.62,556.38,193.0,27.93
"2023-08-06","Mouse","Accessories","West","2",646.0,180.5,465.5,323.0,27.94
"2024-03-29","Smartphone","Electronics","East","7",2947.0,809.46,2137.54,421.0,27.47
"2023-02-21","Laptop","Electronics","South","5",880.0,255.9,624.1,176.0,29.08
"2022-02-11","Camera","Electronics","West","3",1038.0,219.69,818.31,346.0,21.16
"2024-08-05","Printer","Office","West","1",714.0,209.69,504.31,714.0,29.37
"2023-08-04","Laptop","Electronics","South","4",1792.0,506.56,1285.44,448.0,28.27
"2022-08-21","Headphones","Accessories","East","6",5874.0,1386.51,4487.49,979.0,23.6
"2023-08-13","Smartwatch","Electronics","East","6",2496.0,332.08,2163.92,416.0,13.3
"2023-12-13","Smartwatch","Electronics","West","3",795.0,60.34,734.66,265.0,7.59
"2023-01-26","Smartphone","Electronics","East","7",7238.0,1597.03,5640.97,1034.0,22.06
"2023-08-27","Tablet","Electronics","South","1",430.0,83.33,346.67,430.0,19.38
"2022-01-10","Headphones","Accessories","West","4",1728.0,239.64,1488.36,432.0,13.87
"2022-04-07","Monitor","Accessories","South","3",1833.0,314.79,1518.21,611.0,17.17
"2023-10-23","Monitor","Accessories","North","7",7280.0,1682.79,5597.21,1040.0,23.12
"2024-03-01","Smartwatch","Electronics","South","1",814.0,197.91,616.09,814.0,24.31
"2023-03-06","Printer","Office","South","8",4696.0,410.03,4285.97,587.0,8.73
"2023-07-27","Mouse","Accessories","South","5",1190.0,235.64,954.36,238.0,19.8
"2024-01-16","Printer","Office","East","1",591.0,39.06,551.94,591.0,6.61
"2023-11-29","Mouse","Accessories","North","9",8100.0,2203.56,5896.44,900.0,27.2
"2024-04-06","Laptop","Electronics","South","6",1500.0,183.31,1316.69,250.0,12.22
"2024-07-26","Smartwatch","Electronics","North","2",300.0,48.69,251.31,150.0,16.23
"2023-05-31","Smartwatch","Electronics","North","9",1098.0,106.97,991.03,122.0,9.74
"2024-05-28","Monitor","Accessories","West","4",2336.0,509.49,1826.51,584.0,21.81
"2022-10-05","Camera","Electronics","North","5",410.0,40.96,369.04,82.0,9.99
"2023-10-09","Mouse","Accessories","South","9",594.0,51.49,542.51,66.0,8.67
"2023-09-20","Smartwatch","Electronics","East","2",218.0,38.93,179.07,109.0,17.86
"2023-03-25","Tablet","Electronics","South","2",1298.0,123.9,1174.1,649.0,9.55
"2024-03-28","Tablet","Electronics","North","5",895.0,180.64,714.36,179.0,20.18
"2023-07-31","Keyboard","Accessories","West","4",2828.0,539.43,2288.57,707.0,19.07
"2023-11-15","Tablet","Electronics","West","3",813.0,188.94,624.06,271.0,23.24
"2024-06-19","Monitor","Accessories","West","4",1800.0,170.19,1629.81,450.0,9.46
"2024-07-24","Tablet","Electronics","West","1",99.0,12.79,86.21,99.0,12.92
"2022-09-15","Headphones","Accessories","West","8",7576.0,1703.42,5872.58,947.0,22.48
"2024-01-24","Smartwatch","Electronics","East","3",1317.0,71.02,1245.98,439.0,5.39
"2024-03-21","Smartwatch","Electronics","West","3",957.0,120.27,836.73,319.0,12.57
"2022-01-17","Mouse","Accessories","South","4",1316.0,244.13,1071.87,329.0,18.55
"2024-12-20","Headphones","Accessories","South","6",5346.0,351.93,4994.07,891.0,6.58
"2023-03-07","Smartphone","Electronics","East","1",464.0,66.26,397.74,464.0,14.28
"2022-09-28","Keyboard","Accessories","North","7",3752.0,835.34,2916.66,536.0,22.26
"2024-07-01","Keyboard","Accessories","West","6",1962.0,301.57,1660.43,327.0,15.37
"2024-11-27","Smartphone","Electronics","South","6",2310.0,202.98,2107.02,385.0,8.79
"2023-03-01","Tablet","Electronics","East","4",3028.0,685.23,2342.77,757.0,22.63
"2023-07-22","Monitor","Accessories","North","3",2994.0,877.92,2116.08,998.0,29.32
"2024-06-18","Tablet","Electronics","South","3",3393.0,313.45,3079.55,1131.0,9.24
"2024-11-08","Camera","Electronics","North","3",1209.0,320.61,888.39,403.0,26.52
"2022-11-18","Keyboard","Accessories","East","8",5784.0,1276.57,4507.43,723.0,22.07
"2022-03-10","Laptop","Electronics","West","9",3078.0,285.05,2792.95,342.0,9.26
"2024-01-18","Printer","Office","South","4",2464.0,602.3,1861.7,616.0,24.44
"2024-12-14","Camera","Electronics","West","5",2445.0,146.6,2298.4,489.0,6.0
"2023-02-24","Keyboard","Accessories","North","8",5312.0,841.13,4470.87,664.0,15.83
"2022-03-31","Keyboard","Accessories","South","1",657.0,101.85,555.15,657.0,15.5
"2024-05-17","Keyboard","Accessories","South","3",2580.0,173.89,2406.11,860.0,6.74
"2022-10-05","Laptop","Electronics","East","8",4624.0,893.74,3730.26,578.0,19.33
"2023-11-22","Smartwatch","Electronics","North","2",1258.0,146.7,1111.3,629.0,11.66
"2024-07-28","Camera","Electronics","East","7",6468.0,398.23,6069.77,924.0,6.16
"2023-05-24","Monitor","Accessories","West","3",1359.0,152.85,1206.15,453.0,11.25
"2024-11-28","Laptop","Electronics","North","1",104.0,18.67,85.33,104.0,17.95
"2023-03-01","Headphones","Accessories","South","3",1785.0,93.17,1691.83,595.0,5.22
"2022-06-04","Monitor","Accessories","North","8",7728.0,1748.26,5979.74,966.0,22.62
"2023-05-27","Smartphone","Electronics","West","6",4188.0,1231.16,2956.84,698.0,29.4
"2022-06-25","Smartwatch","Electronics","South","8",3520.0,359.84,3160.16,440.0,10.22
"2023-08-12","Camera","Electronics","East","3",2280.0,365.17,1914.83,760.0,16.02
"2024-07-09","Printer","Office","North","9",2484.0,655.54,1828.46,276.0,26.39
"2024-04-17","Tablet","Electronics","West","3",1248.0,348.19,899.81,416.0,27.9
"2023-12-12","Smartwatch","Electronics","West","2",850.0,59.92,790.08,425.0,7.05
"2022-01-07","Printer","Office","East","4",1412.0,150.13,1261.87,353.0,10.63
"2022-05-30","Headphones","Accessories","North","1",465.0,26.5,438.5,465.0,5.7
"2024-05-28","Printer","Office","West","1",293.0,29.58,263.42,293.0,10.1
"2022-01-01","Tablet","Electronics","North","9",9234.0,2523.67,6710.33,1026.0,27.33
"2022-12-01","Tablet","Electronics","North","2",1298.0,239.45,1058.55,649.0,18.45
"2024-08-07","Printer","Office","East","9",9477.0,2443.62,7033.38,1053.0,25.78
"2024-05-29","Printer","Office","South","7",6713.0,457.99,6255.01,959.0,6.82
"2022-04-25","Laptop","Electronics","South","5",5700.0,999.26,4700.74,1140.0,17.53
"2024-07-29","Camera","Electronics","West","6",4146.0,700.46,3445.54,691.0,16.89
"2023-10-11","Tablet","Electronics","North","8",6968.0,704.55,6263.45,871.0,10.11
"2024-09-09","Camera","Electronics","East","2",1054.0,243.5,810.5,527.0,23.1
"2022-03-15","Keyboard","Accessories","West","3",1983.0,453.09,1529.91,661.0,22.85
"2023-10-26","Keyboard","Accessories","South","5",875.0,70.72,804.28,175.0,8.08
"2023-09-25","Printer","Office","North","2",268.0,63.01,204.99,134.0,23.51
"2024-07-17","Headphones","Accessories","West","6",5370.0,1045.1,4324.9,895.0,19.46
"2024-01-10","Monitor","Accessories","West","8",3624.0,1071.43,2552.57,453.0,29.56
"2024-09-22","Smartwatch","Electronics","West","4",1932.0,301.16,1630.84,483.0,15.59
"2022-09-05","Smartphone","Electronics","North","7",6020.0,384.74,5635.26,860.0,6.39
"2024-05-02","Headphones","Accessories","East","5",1775.0,234.67,1540.33,355.0,13.22
"2023-03-09","Smartwatch","Electronics","West","3",1488.0,382.09,1105.91,496.0,25.68
"2024-09-21","Keyboard","Accessories","East","6",6720.0,1113.56,5606.44,1120.0,16.57
"2022-04-06","Mouse","Accessories","East","7",5047.0,1356.23,3690.77,721.0,26.87
"2022-03-07","Tablet","Electronics","East","5",3735.0,957.13,2777.87,747.0,25.63
"2024-02-26","Keyboard","Accessories","East","5",1250.0,120.74,1129.26,250.0,9.66
"2022-01-11","Tablet","Electronics","North","7",2751.0,548.05,2202.95,393.0,19.92
"2023-07-14","Laptop","Electronics","East","9",468.0,58.98,409.02,52.0,12.6
"2023-07-06","Printer","Office","North","4",632.0,114.82,517.18,158.0,18.17
"2022-09-15","Keyboard","Accessories","South","7",798.0,219.2,578.8,114.0,27.47
"2022-01-28","Smartwatch","Electronics","South","5",1295.0,104.26,1190.74,259.0,8.05
"2024-12-10","Camera","Electronics","West","4",3360.0,540.38,2819.62,840.0,16.08
"2023-06-11","Camera","Electronics","North","5",995.0,206.95,788.05,199.0,20.8
"2024-12-20","Smartwatch","Electronics","East","5",550.0,28.72,521.28,110.0,5.22
"2023-02-27","Monitor","Accessories","West","8",5384.0,724.8,4659.2,673.0,13.46
"2023-11-19","Printer","Office","East","3",3534.0,489.06,3044.94,1178.0,13.84
"2024-02-20","Smartphone","Electronics","West","9",6813.0,890.05,5922.95,757.0,13.06
"2023-11-27","Smartwatch","Electronics","East","6",5508.0,1632.37,3875.63,918.0,29.64
"2022-01-27","Headphones","Accessories","East","1",966.0,202.53,763.47,966.0,20.97
"2024-07-04","Mouse","Accessories","South","4",460.0,92.24,367.76,115.0,20.05
"2023-06-26","Smartphone","Electronics","North","6",7026.0,459.4,6566.6,1171.0,6.54
"2024-05-24","Smartphone","Electronics","South","5",910.0,116.47,793.53,182.0,12.8
"2022-08-22","Monitor","Accessories","West","9",5796.0,1729.18,4066.82,644.0,29.83
"2022-09-28","Monitor","Accessories","North","3",1050.0,292.64,757.36,350.0,27.87
"2024-05-28","Mouse","Accessories","West","1",1043.0,151.13,891.87,1043.0,14.49
"2022-10-08","Printer","Office","South","3",3330.0,503.85,2826.15,1110.0,15.13
"2022-01-19","Mouse","Accessories","East","8",1896.0,448.53,1447.47,237.0,23.66
"2023-04-29","Camera","Electronics","West","5",5170.0,1248.66,3921.34,1034.0,24.15
"2023-04-24","Printer","Office","North","2",466.0,25.04,440.96,233.0,5.37
"2023-06-15","Mouse","Accessories","North","8",6032.0,1636.61,4395.39,754.0,27.13
"2023-03-22","Camera","Electronics","South","1",1084.0,103.06,980.94,1084.0,9.51
"2023-09-20","Keyboard","Accessories","North","2",490.0,45.34,444.66,245.0,9.25
"2022-06-30","Monitor","Accessories","North","6",558.0,57.01,500.99,93.0,10.22
"2024-02-18","Monitor","Accessories","East","4",4024.0,787.06,3236.94,1006.0,19.56
"2023-02-02","Mouse","Accessories","East","4",1560.0,461.15,1098.85,390.0,29.56
"2024-03-08","Laptop","Electronics","North","1",126.0,26.62,99.38,126.0,21.13
"2023-10-08","Mouse","Accessories","South","7",4921.0,827.87,4093.13,703.0,16.82
"2023-10-10","Headphones","Accessories","West","5",2665.0,532.76,2132.24,533.0,19.99
"2023-04-05","Headphones","Accessories","South","4",200.0,58.42,141.58,50.0,29.21
"2024-08-01","Smartwatch","Electronics","East","2",186.0,32.48,153.52,93.0,17.46
